,Date,Close,High,Low,Open,Volume,SMA_05,SMA_08,SMA_13,SMA_21,EMA_50,EMA_200,VolumeSMA_14,RSI,MACD,MACD_Signal,MACD_Hist,BB_Up,BB_Mid,BB_Low,Plus_DMI,Minus_DMI,ADX,SAR,SAR_MoreSensitive,SAR_LessSensitive,Tenkan_sen,Kijun_sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span,ATR,NATR,TRANGE,APO,CCI,CMO,MFI,MOM,ROC,ROCP,ROCR,ROCR100,STOCH_K,STOCH_D,STOCHF_K,STOCHF_D,STOCHRSI_K,STOCHRSI_D,TRIX,ULTOSC,WILLR,OBV,AD,CMF,VPT,BOP
INDT.ST,2025-01-02,279.10345458984375,279.10345458984375,274.9495287727111,274.9495287727111,164935.0,274.7912963867187,276.0621910095215,278.0535560021034,279.9229227701823,282.29020098036005,,279934.14285714284,50.17525447551516,-1.7482199643915237,-1.5221781001887498,-0.22604186420277395,290.3978728509637,280.28038635253904,270.16289985411436,22.111147301480543,22.584527736176934,14.821019564119982,286.6544919973058,281.37917396961313,288.5465702298095,276.9275909096224,275.6418388656481,280.6364364158027,,304.6203308105469,6.050384726551907,2.167792847796615,5.1429443359375,-0.11791953062402172,-12.476746913483513,0.35050895103032825,33.56895703008378,-1.978057861328125,-0.7037310437383315,-0.007037310437383332,0.9929626895626167,99.29626895626167,63.04882207182951,45.2376849101633,100.0,63.04882207182951,100.0,69.77080940589887,,54.655902723382844,-42.727268564145305,1878642.0,2088891.9323018019,0.3042313159899766,-2241.682213526715,1.0
INDT.ST,2025-01-03,278.11444091796875,280.4880999924779,277.5210186036633,279.1034680475736,138496.0,275.58251953125,275.9880180358887,277.8861835186298,280.17724609375,282.1264456837957,,273495.5,48.9533480959998,-1.5503149784646553,-1.5278054758439308,-0.022509502620724486,290.3361977190692,280.4188522338867,270.5015067487042,23.007450406024972,21.7601763616885,13.961382962166198,285.85398084426527,266.641713171292,288.10847308863913,276.9275909096224,277.0264817963804,279.44959952548083,,311.7413635253906,5.830148773856382,2.096312854022569,2.967081388814563,-1.0207218267978533,14.908259560384808,-2.093303808000393,38.03729047604617,-1.78021240234375,-0.6360294422296353,-0.006360294422296335,0.9936397055777036,99.36397055777036,75.86936161813212,59.202679624895175,76.92314613582718,75.86936161813212,87.08864167713098,89.13487055717978,,54.319361945230845,-44.23068191874575,1740146.0,2005794.8958434663,0.23840960164888217,-2732.4480397730817,-0.33333333333332693
INDT.ST,2025-01-07,282.6639404296875,284.83981217914095,280.4880988629466,282.2683356159812,303756.0,277.67925415039065,275.9632911682129,277.8101055438702,280.52576119559154,282.14752390912474,,283990.28571428574,54.44869578684809,-1.014670769427994,-1.4251785345607435,0.41050776513274956,290.31693197621036,280.4089614868164,270.50099099742243,26.418793625241676,19.979980072891856,13.955364186502335,285.0854901373463,267.1955686441394,287.67913789029217,276.9275909096224,278.31221115147594,278.5100120981027,,313.1259765625,5.894093237236083,2.0851946053947534,6.725371261172199,-1.4822683089818725,89.69372571219863,8.897391573696174,44.370401121659526,1.3846435546875,0.4922664305801572,0.004922664305801479,1.0049226643058016,100.49226643058016,87.06959240211093,75.3292586973575,84.28563107050567,87.06959240211093,100.0,95.69621389237699,,64.70661923488751,-22.115410731120093,2043902.0,2005792.78904567,0.18414931452413946,2236.50563670735,0.09090782985039887
INDT.ST,2025-01-08,279.8946533203125,284.44418375711405,278.7078087949869,282.0705248891728,178824.0,278.7473999023438,276.8286895751953,277.71880868765027,280.3844706217448,282.0591760428968,,270077.14285714284,50.85956256900496,-0.804355095637959,-1.3010138467761867,0.49665875113822766,289.91581580289875,280.1814849853516,270.4471541678044,24.572262716686733,20.752673655662495,13.560489961535625,284.83981217914095,268.6071081269395,287.25838939591216,275.7407626752165,278.6089299813477,276.5814166184358,,322.2250061035156,5.882827646156875,2.1018006511987726,5.736374962127172,-1.8322321573893419,60.328112885309274,1.7191251380099,36.654509615695645,1.18682861328125,0.42583254148993444,0.004258325414899299,1.0042583254148993,100.42583254148994,75.16477758599456,79.36791053541252,64.28555555165089,75.16477758599456,67.67007199116897,84.91957122276665,,54.56014928508329,-35.57700914704936,1865078.0,1900965.4460975751,0.13189641513365968,484.54888801814286,-0.3793112520059978
INDT.ST,2025-01-09,279.10345458984375,281.67490085665696,276.7297654470758,280.68587377474074,231238.0,279.77598876953124,277.4468307495117,277.65794724684497,280.1301502046131,281.94326539767906,,267890.35714285716,49.848549194548106,-0.6935269867442457,-1.1795164747697986,0.48598948802555286,288.21636623311747,279.62763061523435,271.03889499735124,23.074959082187963,21.92549052377795,12.774337039505982,284.83981217914095,269.90572445111565,286.84605587141976,275.7407626752165,278.6089299813477,275.64183969583803,,320.44476318359375,5.81584962925861,2.0837612482458474,4.945135409581155,-2.3026524079151613,28.13151850661365,-0.30290161090379913,36.97944519593025,-3.75830078125,-1.328670528937148,-0.013286705289371434,0.9867132947106285,98.67132947106285,63.52375174644056,75.25270724484868,42.00006861716519,63.52375174644056,16.290163041714976,61.32007834429465,,55.584242967123274,-39.423052968474266,1633840.0,1891718.1842811685,0.09101902735984141,-169.1085143858901,-0.31999511718750284
INDT.ST,2025-01-10,275.7407531738281,280.4881015316093,274.75172603879616,278.11444244407517,143032.0,279.10344848632815,277.8918914794922,277.23190542367786,279.44254121326264,281.7000296241947,,267032.0,45.691307497745456,-0.8670420914613146,-1.1170215981081018,0.24997950664678714,286.72726991288704,278.9946533203125,271.262036727738,21.442702893497568,22.81372949820372,12.083164028158937,284.44418375711405,271.10045146935767,286.4419690174172,277.5210126662251,278.6089299813477,274.4550122383665,,322.0272216796875,5.81017290522679,2.1071143232730756,5.736375492813124,-2.6564194116836575,-12.696932886857223,-8.61738500450907,37.11940218551017,2.769287109375,1.0144969176819174,0.010144969176819108,1.0101449691768192,101.01449691768192,38.69651221272177,59.12834718171896,9.8039124693493,38.69651221272177,0.0,27.986745010961318,,51.41181901371999,-55.76925842396256,1490808.0,1798007.4078848618,0.07643407164762744,-1892.390333460332,-0.41379600641920006
INDT.ST,2025-01-13,270.79559326171875,275.3451237122129,267.43290734012226,275.3451237122129,448040.0,277.6396789550781,277.4221000671387,276.6232722355769,278.6042218889509,281.2724046688035,,284305.71428571426,40.36057583165029,-1.3875918435137464,-1.1711356471892307,-0.21645619632451574,285.9439446299533,278.21332092285155,270.4826972157498,19.3120561956085,29.300406390825266,12.68771602747614,283.73208493368116,284.83981217914095,286.0459639004947,276.1363597596316,278.6089299813477,273.515441256839,,327.5657958984375,5.988578114403867,2.211475468367767,8.30784583370587,-3.5858537722857022,-115.81411255493207,-19.278848336699433,34.966777192288276,-3.36273193359375,-1.2265656828761684,-0.012265656828761679,0.9877343431712383,98.77343431712383,23.707365413596083,41.97587645758613,19.318115154273826,23.707365413596083,0.0,5.43005434723833,,47.756691411690824,-79.80784821626206,1042768.0,1730800.7242300764,0.010929245421330568,-9927.580712536226,-0.5750007629394533
INDT.ST,2025-01-14,270.3999938964844,273.36707509545687,269.41096683016025,271.9824432391452,441883.0,275.1868896484375,276.97703552246094,275.6646751990685,277.8412577311198,280.8460356189087,,298253.9285714286,39.958944877023924,-1.8111747400007516,-1.2991434657515348,-0.5120312742492168,285.6469983085168,277.57045288085936,269.4939074532019,18.37570176525484,27.879761946892334,13.24908574112783,283.0484700631856,284.14353598558023,285.65787888591063,276.1363597596316,278.6089299813477,273.61433800821794,,316.4886779785156,5.843401696610492,2.161021386282829,3.9561082652966206,-3.609945835211306,-99.11836377220422,-20.08211024595216,33.420768462555266,-1.7802734375,-0.6540788040726997,-0.00654078804072699,0.993459211959273,99.3459211959273,15.521302810131482,25.975060145483102,17.44188080677139,15.521302810131482,0.0,4.736951571734001e-15,,42.19827503870472,-81.73087012697451,600885.0,1509859.2242300701,-0.0034855584984409874,-10573.117931965466,-0.40000152587891175
INDT.ST,2025-01-15,280.8836975097656,280.8836975097656,270.99342647068937,271.38903127571007,188382.0,275.38469848632815,277.1995658874512,276.2733083871695,277.72822643461683,280.847512555805,,281856.0,53.23894207920319,-1.2860946727701048,-1.2965337071552487,0.01043903438514393,285.7206585069852,277.6001235961914,269.4795886853976,24.857113045877714,24.49094201503659,12.355723698773811,282.39219978750987,283.4751108397619,285.2775555716183,276.1363597596316,278.6089299813477,275.4934960318219,,318.2688903808594,6.174851833515547,2.1983660455412735,10.48370361328125,-2.973418993827579,34.325433542132004,6.477884158406385,29.367493831563586,6.32977294921875,2.3054753121268368,0.023054753121268375,1.0230547531212684,102.30547531212683,43.73485680310964,27.65450834227906,94.44457444828377,43.73485680310964,100.0,33.333333333333336,,53.26556359323556,-21.739164446072238,789267.0,1698241.2242300701,0.04043467108418684,-3269.3416795399453,0.9600006103515597
INDT.ST,2025-01-16,292.9498291015625,295.5212753276898,286.81784921761874,286.81784921761874,706393.0,278.1539733886719,279.0539894104004,277.71880868765027,278.33106195359005,281.32211320465825,,301342.5,63.30018344352231,0.10248960571937005,-1.016729044580325,1.119218650299695,288.3057734074726,278.0649673461914,267.8241612849102,36.46858156842013,20.70647466460552,13.442325782181172,266.641713171292,267.43290734012226,266.641713171292,281.47709133390606,281.0814942494909,275.83964185633306,,315.4996337890625,6.779332260973306,2.314161534678003,14.637577817924182,-1.5697624010917366,237.8108062129634,26.600366887044615,44.786445416096896,18.98931884765625,6.931407314892568,0.06931407314892564,1.0693140731489257,106.93140731489257,67.57720380542072,42.27778780622061,90.84515616120709,67.57720380542072,100.0,66.66666666666667,,59.89621124569011,-8.90403466715178,1495660.0,1987223.5192869073,0.05112132021816767,27075.71205298517,0.7045478190305092
INDT.ST,2025-01-17,293.543212890625,295.52126696719984,292.15858107356456,293.74103037136643,311930.0,281.71446533203124,280.4138984680176,279.3621121920072,278.8020266578311,281.80137201587263,,279055.85714285716,63.713671124750995,1.236579247472946,-0.5660673861696708,1.8026466336426168,290.9116556486626,278.68805236816405,266.4644490876655,35.1257347972207,19.944020479374288,14.451313431059434,267.21930441442,268.55644205962494,266.93050879285596,281.47709133390606,281.0814942494909,278.0155073574484,,312.136962890625,6.535286091877732,2.2263454935722864,3.3626858936352733,-0.11665520301232846,201.5149280135939,27.42734224950199,56.35352968009164,14.43975830078125,5.173622204713002,0.051736222047130104,1.05173622204713,105.173622204713,92.74914911617753,68.02040324156928,92.95771673904181,92.74914911617753,100.0,100.0,,60.101831692190125,-7.042283260958184,1807590.0,1932176.389919075,0.05436116479102926,27707.54107944313,-0.058827225318860143
INDT.ST,2025-01-20,296.1147155761719,297.10374270246683,291.96081975536055,293.5432390112624,197749.0,286.7782897949219,282.44140625,281.0206345778245,279.5178934733073,282.3626796064726,,278756.0,65.52635422160367,2.316153064246805,0.010376703913624441,2.305776360333181,293.8946143066717,279.49905548095705,265.1034966552424,34.87667170457101,18.803619848690712,15.557804210901951,267.7853438326854,269.6350353903475,267.2164164582043,282.2683250212946,281.8727279368794,278.6583720349962,,309.7633056640625,6.435831581536915,2.17342510959452,5.142922947106285,1.432820246769836,161.25541193346572,31.05270844320734,56.48491023521468,18.000274658203125,6.47225458656151,0.06472254586561507,1.064722545865615,106.4722545865615,93.41048214520539,84.57894502226787,96.42857353536736,93.41048214520539,100.0,100.0,,62.59620634869842,-3.3333309096855985,2005339.0,2053867.814408345,0.08699846576150815,29439.865528564977,0.5000029343928487
INDT.ST,2025-01-21,293.1476135253906,296.11469469504584,290.9717721106031,295.9169073933618,323858.0,291.32781372070315,284.19692611694336,282.49656559870795,280.14898681640625,282.7856181915282,,291222.0714285714,61.696605269505824,2.898886197961815,0.5880786027232626,2.3108075952385523,295.66315915820087,280.09247131347655,264.52178346875223,32.85358752595109,18.828420038291927,16.38492018145813,268.95807978747666,271.83253197531707,267.81416298308955,282.2683250212946,281.8727279368794,279.0045349202902,,311.54351806640625,6.343482430396331,2.1639208841271693,5.142943465568749,2.344498658791565,113.47900706631056,23.393210539011637,50.27265669076958,10.483673095703125,3.70888238512721,0.03708882385127201,1.037088823851272,103.70888238512721,91.41156533604988,92.52373219914426,84.84840573374055,91.41156533604988,68.83193216183874,89.61064405394625,,63.85384196103565,-13.333393309502005,1681481.0,2004042.190879206,0.04662161812694137,26194.772713463968,-0.5384669558021816
INDT.ST,2025-01-22,294.7300720214844,299.2796026597006,292.55420035629487,293.74104493416394,320371.0,294.0970886230469,286.5705909729004,283.6986130934495,280.7894999186198,283.25402814564416,,292777.64285714284,62.94065174770703,3.448643761695166,1.1601916345176433,2.288452127177523,297.69678627633084,280.8935836791992,264.09038108206755,33.926394207595614,17.406480623127628,17.51327854597695,270.08390630407627,273.85422883348906,268.3999545774771,283.3562549999114,282.9606579154963,279.5979450141848,,305.0159606933594,6.370762421325572,2.1615583295012986,6.725402303405701,3.287876226963135,107.55890042848318,25.881303495414056,57.84245142079,14.835418701171875,5.300358018698614,0.05300358018698616,1.0530035801869861,105.30035801869862,81.58967663045007,88.8039080372351,63.49205062224242,81.58967663045007,32.483760522207255,67.105230894682,,62.8674571314822,-14.285722875049121,2001852.0,1890970.6652602185,0.049914523482763686,27924.187477429427,0.14705842754114504
INDT.ST,2025-01-23,297.89495849609375,297.89495849609375,291.76297873435544,294.73005987402684,233481.0,295.08611450195315,289.95801162719727,285.2201913686899,281.7031729561942,283.82818227703433,,297673.78571428574,65.36359186052921,4.0925342923759445,1.7466601660893035,2.345874126286641,300.0061331039293,281.6452438354492,263.2843545669691,31.58429378238403,17.09559774410273,18.38827331169096,271.8356480854137,276.90527369263447,269.3263440199438,283.3562549999114,282.9606579154963,279.7463012109016,,302.4444580078125,6.353706517069339,2.1328680918756318,6.131979761738307,3.880024836613586,90.85647905327863,30.727183721058427,58.66869542432187,18.79150390625,6.732809500285497,0.0673280950028549,1.067328095002855,106.7328095002855,77.2245735376107,83.40860516803689,83.33326425684923,77.2245735376107,95.75005142346735,65.68858136917112,,67.18843263005141,-4.347842530322409,2235333.0,2124451.6652602185,0.09701626454860032,30431.36583866705,0.5161299849381307
INDT.ST,2025-01-24,298.6861877441406,300.26863715945996,297.3015558242533,298.6861877441406,171370.0,296.1147094726563,293.4937858581543,286.45267193134015,282.4567173549107,284.41084915809734,,300021.9285714286,65.96273208184297,4.613486365632411,2.3200254059979253,2.293460959634486,302.2582056726152,282.9309799194336,263.603754166252,33.26550785501915,16.50196626063988,19.480805930194858,273.4822853598709,279.5901931686824,270.2249417791365,284.8398019948101,283.455175165376,279.89465573950025,,303.6313171386719,6.111804718364863,2.046229443860435,2.9670813352066716,4.867784744653932,95.77823968813705,31.92546416368594,59.102612442812095,22.9454345703125,8.321379522687966,0.08321379522687966,1.0832137952268797,108.32137952268796,76.60133067484146,78.4718602809674,82.97867714543287,76.60133067484146,100.00000000000001,76.07793731522487,,63.097355817181445,-4.819291132025917,2406703.0,2113026.3012872357,0.15817339667231362,30886.53620114088,0.0
INDT.ST,2025-01-27,294.9278869628906,295.5212790639849,288.4003022064533,291.9608057265747,203717.0,295.87734375,295.2493095397949,287.6090745192308,283.50226120721726,284.8232820131873,,292876.28571428574,60.60049872226424,4.669256886452899,2.78987170208892,1.8793851843639793,303.5301627470203,283.9694580078125,264.40875326860464,29.447957828963133,24.539362456286938,18.738757388667967,275.62519350383803,282.8987442072068,271.4266895943494,285.63103181507466,283.455175165376,279.6968647642442,,296.1147155761719,6.409953348316466,2.1733968307727376,10.285885537687307,5.65393457657251,45.937520316106585,21.20099744452848,53.10575289228014,24.132293701171875,8.911627183625725,0.08911627183625723,1.0891162718362573,108.91162718362573,73.77064862906263,75.86551761383826,55.000004484905915,73.77064862906263,0.0,65.2500171411558,,59.43031824747044,-16.26505707640475,2202986.0,2282791.763155002,0.08580355776339972,28323.211241133835,0.4166677263074926
INDT.ST,2025-01-28,295.323486328125,301.0598312064513,294.9278815404319,295.323486328125,139203.0,296.31251831054686,295.54601669311523,288.85676926832934,284.5101260230655,285.2350547314201,,290046.21428571426,60.96025040460753,4.6912986183799035,3.1701570853471166,1.5211415330327869,304.4980121059517,285.12661895751955,265.7552258090874,33.62526823364153,22.85544124876791,18.762285505646997,277.5966689962878,285.67792707956727,272.58036749695384,293.938840212035,283.85077218887164,281.0320471952378,,303.8291320800781,6.390095942438104,2.163761515173995,6.131949666019409,6.6924123519506225,68.04470369560143,21.920500809215053,57.06180400105701,24.923492431640625,9.21726811916348,0.0921726811916347,1.0921726811916348,109.21726811916348,64.22207160177703,71.53135030189371,54.687533174992446,64.22207160177703,6.708989673130335,35.56966322437678,,55.17013655378024,-17.058785695441355,2342189.0,2161550.219546732,0.07272315742568598,28509.930167600254,0.0
INDT.ST,2025-01-29,296.7081298828125,300.070815984942,295.71910278320314,297.30155217912045,166363.0,296.7081298828125,295.9416313171387,290.4696443997897,285.6781194777716,285.684979247161,,285412.28571428574,62.25919421009567,4.7655615851538755,3.4892379853084683,1.2763235998454072,305.59440902917,286.2343292236328,266.87424941809564,31.805578745944658,21.618579556302763,18.784133042841813,279.94298521730417,288.4003022064533,274.00434068242873,294.7300667064523,283.85077218887164,280.7847908503358,,299.4773864746094,6.2727554934651675,2.114116487452719,4.747329656816987,8.258373749561827,64.85766870689913,24.518388420191332,62.11389576007467,15.824432373046875,5.6338023578234475,0.056338023578234545,1.0563380235782345,105.63380235782344,58.43754354473811,65.47675459185926,65.62509297431612,58.43754354473811,30.93292247097842,12.547304048036251,,51.444188388827094,-12.941122241621967,2508552.0,2070806.869898031,0.0517389114490934,29289.934015423376,-0.1363652126870013
INDT.ST,2025-01-30,301.2576599121094,305.80719059680536,291.7629937402898,293.7410479351392,407458.0,297.38067016601565,296.58449935913086,292.81288029597357,286.9497259230841,286.29567260657075,,304299.85714285716,66.23449356764311,5.132361899520049,3.8178627681507846,1.3144991313692644,307.15352415011,287.599186706543,268.04484926297596,33.13490725448261,18.43942835674717,19.477679416414198,282.0546698162189,290.9322080064529,275.35711520862986,297.10374640162934,286.2244518840487,279.74630065551287,,298.8840026855469,6.827858447968766,2.266451399098288,14.044196856515555,9.962544563489075,78.30771985566373,32.46898713528624,67.86441931546098,8.307830810546875,2.8359227366767437,0.028359227366767437,1.0283592273667674,102.83592273667675,64.72541502152625,62.461676722680465,73.8636189152703,64.72541502152625,100.0,45.88063738136958,,56.19200282309962,-11.855675985566855,2916010.0,2214277.873323735,0.0535600158255263,35537.630724675655,0.535211237336294
INDT.ST,2025-01-31,303.03790283203125,307.7852511067016,299.675216668335,303.6313251392041,281349.0,298.2510131835937,297.82078552246094,295.323488675631,288.33436366489957,286.952230654628,,292393.35714285716,67.66954637614909,5.50326628872358,4.1549434722653436,1.3483228164582366,309.04137362335706,288.79590911865233,268.5504446139476,32.402199466318585,16.894397329475435,20.333428006672715,284.9049723098893,291.7629937402898,277.1841197319204,298.0927766565775,287.2134821389968,279.1528922967762,,290.9717712402344,6.919442447282897,2.2833587424600896,8.110034438366597,11.032722668770077,124.29444419360382,35.33909275229819,77.05240772181983,9.49468994140625,3.2345118280571405,0.03234511828057151,1.0323451182805714,103.23451182805714,71.66628150780592,64.9430800246901,75.51013263383149,71.66628150780592,100.0,76.97764082365947,,56.47653336742123,-12.371170861348036,3197359.0,2166241.9120437833,0.013969924963690223,37200.226010794606,-0.07317136711103141
INDT.ST,2025-02-03,297.6971435546875,299.27959287922795,288.79590005969686,294.9278798737746,162826.0,298.80486450195315,298.1916694641113,296.61683067908655,289.2197774251302,287.37359978796366,,272460.71428571426,59.49963515155745,5.305102135192101,4.384975204850695,0.9201269303414055,309.7518220912281,289.7750442504883,269.79826640974846,27.97003548255902,25.032413425157714,19.276927937257813,288.108211341443,307.7852511067016,279.3261989281551,298.0927766565775,287.2134821389968,277.9166061155228,,285.23541259765625,7.442482470500861,2.500018099479569,14.242002772334388,10.477344610752198,8.09954483139194,18.999270303114905,81.96584735744791,1.582427978515625,0.534396939860482,0.005343969398604795,1.0053439693986048,100.53439693986049,65.4162245223372,67.26930701722313,46.87492201790997,65.4162245223372,0.0,66.66666666666667,,55.485796073195345,-27.41942714670299,3034533.0,2279912.7339680586,0.04929092721593659,34330.57022857787,0.26414963969125177
INDT.ST,2025-02-04,301.65325927734375,301.65325927734375,292.7520155609631,297.10372867465145,292220.0,300.07081909179686,298.6614570617676,297.2863253079928,290.3406735374814,287.933586434606,,279877.71428571426,63.05758649139591,5.40497589437291,4.5889753427551385,0.8160005516177717,311.060944234514,290.7245101928711,270.3880761512282,27.860155577701683,22.922041800436883,18.594583383072518,288.79590005969686,307.7852511067016,281.31833258065336,298.0927766565775,287.6090792234119,276.28471488763523,284.24639249193746,288.7958984375,7.546679702349416,2.5017729695441164,8.901243716380634,10.095684344951906,64.00936929793298,26.11517298279183,82.51010198392038,8.505645751953125,2.901488997186208,0.02901488997186197,1.029014889971862,102.9014889971862,63.36443828470281,66.81564810494864,67.70826020236711,63.36443828470281,43.54944921713395,47.849816405711316,,59.47230623727434,-29.2453583986989,3326753.0,2572132.7339680586,0.10204898851455745,38213.89985233773,0.51111178927951
INDT.ST,2025-02-05,299.8730163574219,301.25764820345915,295.91690812148073,300.6642259315259,160149.0,300.70379638671875,298.80981063842773,297.7732332669772,291.160153343564,288.40179937275565,,240860.2857142857,60.482648171815015,5.279615718986577,4.727103418001426,0.5525123009851507,311.7948277146307,291.7234283447266,271.6520289748225,26.320176790810912,21.655018792383444,17.960977725614743,288.79590005969686,307.0256770648214,283.17101687747675,298.0927766565775,287.6090792234119,276.28471488763523,284.24639249193746,288.4002990722656,7.41737052045753,2.4735038219032974,5.736351155863019,9.343770345052064,62.321725971322266,20.965296343630015,79.74627202566751,5.1429443359375,1.7449676243293633,0.017449676243293574,1.0174496762432936,101.74496762432936,57.63882948410327,62.13983076371443,58.33330623203288,57.63882948410327,12.032113853314248,18.527187690149397,,59.273513735057016,-40.81638177121211,3166604.0,2649241.7799140206,0.1352874182548231,37268.76130463704,-0.14814605503342906
INDT.ST,2025-02-06,304.02691650390625,305.4115483709315,298.0927540600458,300.46641300104784,187966.0,301.2576477050781,299.9471893310547,298.38186410757214,292.30930873325894,289.0145490641733,,232005.7142857143,64.16018256853879,5.452597750309565,4.872202284463054,0.5803954658465109,312.84601207691514,292.9696014404297,273.09319080394425,28.468610986431102,20.12644382653952,17.904243585499064,291.45440920627755,306.2964859846164,284.8940132735225,298.0927766565775,287.6090792234119,276.28471488763523,284.24639249193746,292.3564147949219,7.410329362630969,2.437392533478449,7.318794310885664,9.116802313388916,136.3979851808627,28.320365137077573,79.01768893391042,6.1319580078125,2.058429601752687,0.020584296017526954,1.0205842960175269,102.05842960175269,68.74992175462641,63.2510631744775,80.20819882947941,68.74992175462641,57.04526388185191,37.5422756507667,,64.14394412172389,-19.387900489885784,3354570.0,2766085.7610508427,0.1593310865255413,39872.50339660122,0.4864877125406664
INDT.ST,2025-02-07,300.26861572265625,305.21375092829055,300.26861572265625,303.6313016259456,92501.0,300.70379028320315,300.5653305053711,298.92963350736176,293.31717354910717,289.4558850115648,,224488.0,58.82610678109466,5.226179646997878,4.942997756970018,0.2831818900278593,312.64440964228356,294.1959945678711,275.7475794934586,27.077809890363945,19.143189668223652,17.851561883963075,293.74072707233694,305.59646254761964,286.496399921845,298.29057558319926,287.6090792234119,276.28471488763523,284.24639249193746,294.5322570800781,7.234244065702635,2.409257473776267,4.945135205634301,8.566497411483397,101.2074483747152,17.65221356218931,75.35205490301415,1.582427978515625,0.5297961685028385,0.005297961685028295,1.0052979616850284,100.52979616850284,69.19638697004619,65.19504606959197,69.04765584862642,69.19638697004619,0.0,23.025792578388717,,61.543669473008464,-38.775626506547425,3262069.0,2673584.7610508427,0.16103433823602892,38729.03036281824,-0.6799987792968762
INDT.ST,2025-02-10,304.6203308105469,305.41154037593174,300.26861783550964,300.26861783550964,228399.0,302.088427734375,301.5543556213379,299.690422644982,294.692391531808,290.0505691605445,,217669.5,62.69360786977018,5.336374306434436,5.021673066862902,0.3147012395715345,311.41528641100376,295.8872314453125,280.3591764796213,25.872591976202248,18.150087035669294,17.829457879957552,295.706960437148,305.4115483709315,287.986619504785,298.29057558319926,287.6090792234119,276.28471488763523,281.27930009932993,296.1147155761719,7.084864107672124,2.3258014620430663,5.142924653275486,8.145526788173584,123.52902096439003,25.38721573954036,85.09453384489761,9.69244384765625,3.2863775438352505,0.03286377543835251,1.0328637754383525,103.28637754383524,81.00196009111683,72.98275627192982,93.75002559524481,81.00196009111683,72.50555190421608,43.18360526202266,,62.82732046512438,-16.326688878267735,3490468.0,2831707.9705430176,0.2110000763407283,42039.15776979698,0.8461556519340607
INDT.ST,2025-02-11,311.7413635253906,312.9281779720535,305.0159609301168,306.994015190601,682580.0,304.1060485839844,302.86481857299805,300.75553072415863,296.6421901157924,290.9011885474012,,243541.57142857142,67.991897030267,5.929955360949975,5.203329525680316,0.7266258352696591,309.9701331404027,297.9542999267578,285.9384667131129,31.220389507802427,16.647651564711435,18.730465493331188,297.3979211308855,288.79590005969686,289.37252371691915,300.8620390158752,290.1805426560879,276.9770363530014,281.081482615246,298.4883728027344,7.172220040088875,2.300695666106148,8.30784716150663,7.940114926069214,209.40951586888596,35.98379406053401,86.79024951890891,16.417877197265625,5.559285988864504,0.05559285988864501,1.055592859888645,105.5592859888645,85.2736816770469,78.49067624606998,93.02336358726964,85.2736816770469,99.99999999999999,57.50185063473868,,67.81536531934569,-4.8386352654613525,4173048.0,3309517.095146288,0.32971243992664667,57995.65843265344,0.6000022888183605
INDT.ST,2025-02-12,313.1259765625,314.51060842468286,310.15889535094635,312.5325542836471,674663.0,306.756640625,304.12582778930664,301.8662837101863,298.676760718936,291.7727488617188,,275054.5714285714,68.9162873943562,6.437887365471397,5.450241093638533,0.9876462718328645,310.5999746484794,299.56641387939453,288.53285311030965,31.44982993230086,15.904963849066467,19.73731676005307,299.8827622254724,289.7611911761911,291.2569760573299,301.65325424218986,290.9717578824026,277.61990103054916,281.081482615246,297.89495849609375,6.970755256777991,2.2261823606278246,4.351713073736505,8.28500561836438,192.08407314578744,37.832574788712414,88.39291248296712,16.4178466796875,5.533332263653135,0.055333322636531304,1.0553333226365313,105.53333226365314,92.77989785877112,86.3518465423116,91.56630439379909,92.77989785877112,100.0,90.83518396807203,,68.62271073554744,-5.303008898517411,4847711.0,3554850.3713307534,0.31232143667500983,60992.20395003788,0.13636521268701146
INDT.ST,2025-02-13,322.2250061035156,322.8184283797937,315.6974516125892,315.6974516125892,387306.0,310.39625854492186,307.19181060791016,303.966062105619,300.6453944614955,292.9669550280638,,290478.5714285714,74.19119354184248,7.488322063277508,5.857857287566327,1.6304647757111805,315.42099010904116,301.03017272949216,286.6393553499432,36.69520865443979,14.367539534611016,21.45079019613898,302.5157745413303,291.7411445560705,293.34980297039164,305.8071642197453,295.12566785995796,277.1748463282821,281.081482615246,287.806884765625,7.165162153957686,2.223651801764839,9.692451817293716,8.898708441318604,221.441047002292,48.382387083684975,89.07371602013528,20.96734619140625,6.959937947311734,0.06959937947311741,1.0695993794731173,106.95993794731173,93.98602058141377,90.67986670574392,97.36839376317275,93.98602058141377,99.99999999999999,100.0,,69.36198283643151,-1.724156257924767,5235017.0,3877604.550520253,0.33604031799597966,72246.80752557096,0.9166656070258393
